@relation device-data-weka.filters.unsupervised.instance.Resample-S1-Z10.0

@attribute hour numeric
@attribute weekday numeric
@attribute running_days numeric
@attribute cpu numeric
@attribute memory numeric
@attribute storage numeric
@attribute cpu_temperature numeric
@attribute temperature numeric
@attribute humidity numeric
@attribute air_conditioner numeric
@attribute heater numeric
@attribute failure {0, 1}

@data
13,2,0,29,83,87,57,24.2,27.6,1,0,0
20,5,1,4,93,93,55.9,21.2,33.6,0,0,0
10,5,0,43,90,67,60.1,22.3,31.4,0,0,0
2,0,2,73,100,95,54.5,16.5,43,0,1,0
19,4,0,82,100,74,57.3,20.3,35.4,0,0,0
0,5,0,51,82,56,57.5,15,46,0,1,0
19,2,0,84,75,92,59,19.4,37.2,0,0,0
20,6,2,30,91,93,55,18,40,0,0,0
10,5,0,69,70,71,59.5,23,30,0,0,0
17,6,2,75,88,89,54.9,22.9,30.2,0,0,0
11,4,0,33,82,78,58.9,22.8,30.4,0,0,0
0,2,0,30,95,73,57.6,15.7,44.6,0,1,0
11,4,0,61,78,80,58.3,21.4,33.2,0,0,0
18,3,0,55,81,85,61.2,23.4,29.2,0,0,0
18,2,0,5,94,90,57.3,23.4,29.2,1,0,0
1,5,0,44,99,58,58.4,15.2,45.6,0,1,0
1,3,0,49,100,91,58.8,15.6,44.8,0,1,0
10,3,0,73,98,74,61.3,23.6,28.8,0,0,0
10,4,0,82,100,82,58.2,20.9,34.2,0,0,0
3,6,1,5,47,95,57.2,15.5,45,0,1,0
22,4,0,69,100,80,56.3,18,40,0,0,0
7,2,0,99,40,86,60.6,16.8,42.4,0,1,0
1,2,0,39,90,70,58.5,16.2,43.6,0,1,0
3,3,0,15,86,86,58.5,16.1,43.8,0,0,0
12,3,0,29,63,84,61.7,24.9,26.2,1,0,0
1,1,0,80,85,93,51.9,16.3,43.4,0,1,0
0,1,0,39,99,78,51,16.2,43.6,0,1,0
19,1,0,32,63,94,51.8,21.5,33,0,0,0
15,3,0,63,92,88,62.5,23.5,29,1,0,0
15,6,2,1,63,81,55.4,23.3,29.4,0,0,0
15,5,0,99,100,85,53.9,23.3,29.4,0,0,0
14,2,0,83,77,85,57.3,23.6,28.8,1,0,0
5,4,0,100,96,87,57.7,15,46,0,0,0
10,3,0,94,90,74,61.2,23.1,29.8,0,0,0
20,2,0,26,79,95,59,18.3,39.4,0,0,0
9,5,0,62,96,94,57.1,21,34,0,0,0
13,5,1,20,94,91,56.9,24.6,26.8,1,0,0
22,1,0,2,86,71,56.6,16,44,0,0,0
7,1,0,59,92,92,54.1,16.9,42.2,0,1,0
10,6,1,78,97,84,55.9,23.3,29.4,0,0,0
12,2,0,87,100,88,56.7,24.7,26.6,1,0,0
14,3,0,100,100,85,62,24.1,27.8,1,0,0
22,1,0,19,75,69,56.7,16.1,43.8,0,0,0
7,4,0,93,81,87,57.7,16.2,43.6,0,1,0
22,1,0,81,81,95,53,16.9,42.2,0,0,0
17,2,0,71,96,90,57.2,23.4,29.2,1,0,0
15,0,0,95,95,87,52.1,23.7,28.6,1,0,0
14,4,0,66,96,67,58.6,24.7,26.6,1,0,0
0,0,2,63,96,95,55.1,15.1,45.8,0,1,0
19,1,0,98,62,95,51.9,20.6,34.8,0,0,0
13,3,0,59,79,85,61.9,24.3,27.4,1,0,0
21,3,0,75,96,91,57.4,18.4,39.2,0,0,0
20,3,0,6,75,89,59.3,20.4,35.2,0,0,0
5,2,0,27,100,90,54.7,15.2,45.6,0,1,0
7,4,0,49,85,87,57.7,15.8,44.4,0,1,0
6,5,0,81,71,58,59.1,15.9,44.2,0,1,0
14,1,0,11,80,95,50.7,23.7,28.6,1,0,0
11,1,0,21,36,92,51.2,24.7,26.6,0,0,0
22,2,0,81,44,95,57.2,17.1,41.8,0,0,0
13,1,0,97,84,95,56.6,23.6,28.8,1,0,0
14,6,2,47,97,81,54.8,23.2,29.6,1,0,0
22,3,0,66,75,92,61.2,18.3,39.4,0,0,0
18,2,0,97,96,90,57.6,23,30,1,0,0
9,5,0,41,84,64,59.7,20.1,35.8,0,0,0
11,1,0,17,72,92,56.8,25,26,1,0,0
0,4,0,49,100,89,60.8,16.2,43.6,0,0,0
17,4,0,93,97,73,57.6,22.3,31.4,0,0,0
19,4,0,60,54,64,59.1,20.6,34.8,0,0,0
16,5,1,36,40,85,56.6,23,30,0,0,0
16,2,0,100,98,88,59.6,23.5,29,1,0,0
0,1,0,44,88,95,54.6,15.6,44.8,0,1,0
22,2,0,75,94,95,56.7,17.7,40.6,0,0,0
0,2,0,60,65,70,58,15.9,44.2,0,1,0
1,1,0,34,90,90,51.4,16.5,43,0,1,0
8,0,0,100,99,88,54,19.5,37,0,0,1
2,2,0,93,74,87,52.1,16.4,43.2,0,1,0
23,0,0,5,92,75,51,15.8,44.4,0,1,0
9,5,0,21,95,67,59.9,20.5,35,0,0,0
5,0,2,40,100,85,54.3,15.3,45.4,0,0,0
13,4,0,20,91,72,57.9,24.1,27.8,0,0,0
1,1,0,89,73,86,51.6,16.3,43.4,0,1,0
2,3,0,85,100,95,58.2,16.1,43.8,0,1,0
19,6,2,89,95,93,55.1,20.7,34.6,0,0,0
15,4,0,95,90,80,58.2,23.9,28.2,1,0,0
12,5,0,5,96,93,56.6,24.7,26.6,1,0,0
3,4,0,55,95,93,58.9,16.7,42.6,0,1,0
22,3,0,30,97,89,57.5,17.4,41.2,0,0,0
11,2,0,24,94,86,59.9,23.4,29.2,0,0,0
9,5,0,29,95,94,56.9,21.1,33.8,0,0,0
4,5,0,42,79,61,60.3,16.5,43,0,0,0
4,4,0,87,90,79,58.2,16.4,43.2,0,1,0
20,3,0,6,74,89,59.3,20.4,35.2,0,0,0
2,5,0,1,85,92,55.8,15.5,45,0,1,0
2,4,0,21,84,95,59.6,16.1,43.8,0,1,0
5,3,0,65,70,68,59,15.4,45.2,0,1,0
20,1,0,70,100,69,54.3,19.5,37,0,0,0
6,3,0,100,99,80,57.6,16.2,43.6,0,1,0
4,1,0,60,90,90,54.5,15.2,45.6,0,1,0
5,5,0,32,97,61,59.5,15,46,0,1,0
20,6,2,49,82,93,55.4,17.9,40.2,0,0,0
18,2,0,64,97,90,57.3,22,32,0,0,0
16,5,1,72,81,82,55.9,24.5,27,0,0,0
1,1,0,70,90,86,51.6,16.3,43.4,0,1,0
0,5,0,9,100,56,57.8,15.1,45.8,0,1,0
17,3,0,75,98,77,60.3,22.9,30.2,0,0,0
2,3,0,17,88,95,57.7,16.7,42.6,0,1,0
18,5,1,80,79,81,56.1,22.8,30.4,0,0,0
9,3,0,100,77,74,60.3,20.9,34.2,0,0,0
18,2,0,96,86,93,59.6,20.9,34.2,0,0,0
17,5,1,75,76,89,53.1,23.5,29,1,0,0
18,4,0,14,81,74,57.8,21,34,0,0,0
12,5,0,36,83,78,58.1,25,26,1,0,0
15,5,0,2,97,85,54.4,23.7,28.6,0,0,0
9,4,0,69,76,91,58,19.1,37.8,0,0,0
20,1,0,93,86,69,54.5,19.1,37.8,0,0,0
18,0,0,87,86,92,53.2,20.8,34.4,0,0,0
9,2,0,89,82,85,60.2,20.4,35.2,0,0,0
9,2,0,41,88,79,56.3,21.3,33.4,0,0,0
21,4,0,38,96,56,58,17.5,41,0,0,0
21,0,0,27,93,95,53.4,17,42,0,0,0
0,5,0,18,91,90,56.3,14.9,46.2,0,1,0
20,2,0,55,89,95,59.2,18,40,0,0,0
22,4,0,60,100,82,56.9,18.4,39.2,0,0,0
15,2,0,64,69,88,59.9,23.5,29,1,0,0
13,1,0,31,98,92,50.4,24.3,27.4,1,0,0
14,1,0,58,95,84,56,24,28,0,0,0
12,1,0,67,88,95,50.6,24.6,26.8,1,0,0
14,3,0,53,100,85,61.9,24.1,27.8,1,0,0
9,5,0,58,100,93,57.1,20.1,35.8,0,0,0
9,5,0,9,64,63,59.8,19.5,37,0,0,0
13,1,0,75,71,95,56.3,23.8,28.4,1,0,0
21,0,0,69,97,95,53.4,16.6,42.8,0,0,0
17,2,0,69,75,95,59.5,23.4,29.2,0,0,0
0,5,0,81,77,86,55.9,15.1,45.8,0,0,0
14,2,0,91,63,83,60.4,24.2,27.6,1,0,0
9,4,0,19,86,82,57.8,19.5,37,0,0,0
14,0,0,68,77,85,51.9,24.1,27.8,1,0,0
10,1,0,2,91,90,56.3,23,30,0,0,0
13,4,0,83,82,90,58.5,25,26,1,0,0
1,4,0,22,84,91,59.4,15.7,44.6,0,1,0
12,0,0,74,94,91,52.7,24.9,26.2,1,0,0
3,4,0,93,32,79,57.4,15.8,44.4,0,1,0
22,5,1,18,100,95,55.2,18.8,38.4,0,0,0
7,3,0,63,95,78,57.5,17.3,41.4,0,0,0
21,3,0,34,95,91,58,18.8,38.4,0,0,0
18,5,1,22,93,87,53.2,23,30,1,0,0
12,1,0,85,61,95,50.7,24.8,26.4,1,0,0
12,3,0,24,77,87,61.5,24.5,27,1,0,0
14,4,0,14,100,72,57.7,25,26,1,0,0
14,5,1,7,85,91,56.2,24,28,1,0,0
20,0,0,31,97,95,53.1,18.2,39.6,0,0,0
20,0,0,88,96,95,53.8,17.6,40.8,0,0,0
4,2,0,23,96,74,59,15.5,45,0,1,0
0,3,0,84,96,95,58.5,14.9,46.2,0,1,0
2,2,0,64,92,87,52.4,16.8,42.4,0,1,0
18,2,0,86,89,90,57.7,21.9,32.2,0,0,0
15,5,0,28,97,89,54.4,23.7,28.6,0,0,0
11,2,0,20,93,86,59.9,23.4,29.2,0,0,0
6,4,0,12,99,76,58.7,15.1,45.8,0,0,0
12,2,0,70,96,88,56.7,24.6,26.8,1,0,0
19,1,0,61,88,94,51.7,20.8,34.4,0,0,0
11,0,0,15,100,88,53.3,23.4,29.2,0,0,0
0,3,0,25,64,92,57.9,15.4,45.2,0,1,0
20,3,0,93,61,89,61.4,21.9,32.2,0,0,0
18,1,0,76,100,90,52,23.4,29.2,0,0,0
22,1,0,53,100,70,56.3,16.3,43.4,0,0,0
22,0,0,32,78,95,54.5,15,46,0,0,0
18,3,0,76,79,86,60.3,24.2,27.6,0,0,0
4,2,0,1,72,90,54.7,15.5,45,0,0,0
2,4,0,6,57,76,58,15.4,45.2,0,1,0
23,3,0,64,99,89,61.2,16.2,43.6,0,0,0
18,3,0,62,71,80,60,22.5,31,0,0,0
15,5,1,37,77,90,56.6,23.5,29,1,0,0
14,6,2,31,88,81,54.8,23.2,29.6,1,0,0
19,3,0,86,66,88,61.5,22.7,30.6,0,0,0
9,3,0,63,98,73,60.5,19.8,36.4,0,0,0
1,4,0,82,94,95,60,15.3,45.4,0,1,0
6,6,1,95,80,83,56.1,16.4,43.2,0,0,0
16,4,0,20,54,67,59.1,24,28,1,0,0
22,4,0,93,87,82,56.5,18.2,39.6,0,0,0
14,5,0,22,96,88,53.7,23.4,29.2,1,0,0
19,4,0,29,79,63,59.1,19.9,36.2,0,0,0
0,2,0,58,82,74,57.8,15.9,44.2,0,1,0
12,4,0,25,76,90,57.9,23.6,28.8,0,0,0
16,2,0,62,86,90,59.8,23.4,29.2,1,0,0
9,1,0,58,93,93,54.6,19.2,37.6,0,0,0
17,1,0,21,95,73,55.8,23.3,29.4,1,0,0
18,5,1,54,89,87,53.3,23,30,1,0,0
16,6,2,46,74,84,54.8,24.7,26.6,1,0,0
21,3,0,17,96,91,57.8,18.7,38.6,0,0,0
9,6,1,39,100,90,55.2,22.1,31.8,0,0,0
4,1,0,34,73,91,54.7,15,46,0,0,0
9,4,0,65,94,84,57.4,18.1,39.8,0,0,0
10,3,0,76,100,81,58.5,22.8,30.4,0,0,0
6,4,0,47,95,77,58.8,15.5,45,0,0,0
9,1,0,96,91,92,50.6,20,36,0,0,0
8,2,0,7,92,91,55,18,40,0,0,0
22,0,0,85,100,74,51.7,15.3,45.4,0,0,0
0,2,0,84,60,88,52.7,14.9,46.2,0,1,0
14,1,0,92,94,95,56.5,23,30,0,0,0
15,5,0,58,96,88,53.9,23,30,0,0,0
10,0,0,38,100,89,52.9,22.3,31.4,0,0,0
16,1,0,34,93,90,51,24.2,27.6,0,0,0
8,1,0,19,89,95,53.9,17.7,40.6,0,0,0
10,5,0,60,89,95,56.3,23.7,28.6,0,0,0
5,3,0,92,90,95,58.3,15.2,45.6,0,1,0
10,0,0,32,95,89,52.8,22.1,31.8,0,0,0
6,3,0,95,92,63,60,15.7,44.6,0,1,0
3,4,0,35,97,93,59,16.6,42.8,0,1,0
8,3,0,16,95,72,60.4,18.9,38.2,0,0,0
15,5,0,54,98,88,53.9,23,30,0,0,0
21,2,0,17,94,95,59.1,17.7,40.6,0,0,0
7,4,0,29,78,77,57.4,17,42,0,0,0
0,1,0,58,81,92,54,15.4,45.2,0,1,0
11,1,0,39,91,88,56.6,25,26,1,0,0
9,0,0,14,88,86,53.8,20.3,35.4,0,0,0
20,4,0,69,84,62,59.2,19.3,37.4,0,0,0
17,3,0,42,41,80,59.9,24.1,27.8,1,0,0
9,3,0,83,63,75,57.9,20.6,34.8,0,0,0
20,5,1,97,100,90,55.2,19.9,36.2,0,0,0
16,2,0,93,100,85,57.8,24.3,27.4,0,0,0
23,2,0,82,93,93,58.5,16.6,42.8,0,0,0
15,5,0,69,100,85,54.3,23.7,28.6,0,0,0
9,4,0,8,79,83,57.8,19.7,36.6,0,0,0
4,4,0,90,96,79,58,16.4,43.2,0,1,0
4,4,0,53,100,93,59.2,16.6,42.8,0,0,0
23,2,0,32,95,90,58.5,15.2,45.6,0,1,0
9,2,0,67,79,85,60.3,20.4,35.2,0,0,0
22,3,0,66,91,93,57.7,17.4,41.2,0,0,0
17,1,0,20,93,90,51.8,23.4,29.2,0,0,0
22,4,0,76,68,81,56.1,17.4,41.2,0,0,0
14,6,2,8,90,81,54.9,23.1,29.8,1,0,0
18,0,0,94,99,59,50.9,19.6,36.8,0,0,0
9,0,0,59,99,87,53.7,20.7,34.6,0,0,0
19,1,0,51,85,74,54.6,21.2,33.6,0,0,0
3,5,0,40,83,95,55.7,16.1,43.8,0,1,0
9,2,0,98,83,84,59.7,21.5,33,0,0,0
17,4,0,6,89,78,57.9,23.2,29.6,1,0,0
9,1,0,62,98,87,50.7,20.3,35.4,0,0,0
15,5,1,14,91,92,56.3,23.7,28.6,1,0,0
6,3,0,74,89,63,60.3,15.7,44.6,0,1,0
2,1,0,28,75,91,54.5,16.7,42.6,0,1,0
18,0,0,68,100,59,50.8,19.6,36.8,0,0,0
17,2,0,71,96,90,57.2,23.4,29.2,1,0,0
18,3,0,89,50,86,60.2,23.8,28.4,0,0,0
23,0,0,80,100,75,51,15.9,44.2,0,1,0
19,4,0,57,90,74,57.6,20.6,34.8,0,0,0
15,3,0,43,92,77,58.3,23.4,29.2,0,0,0
21,1,0,81,93,70,56.1,17.1,41.8,0,0,0
3,2,0,59,94,87,52.9,16.5,43,0,0,0
1,5,0,60,76,56,58.4,15.2,45.6,0,1,0
0,5,0,2,81,56,57.5,15,46,0,1,0
9,5,0,100,100,67,59.8,21.1,33.8,0,0,0
20,0,0,86,100,95,53.2,18.8,38.4,0,0,0
12,5,0,83,87,78,58.1,25,26,1,0,0
15,1,0,28,78,84,54.8,25,26,1,0,0
11,6,1,47,73,84,55.2,25,26,1,0,0
12,6,2,18,83,85,54.8,24.4,27.2,1,0,0
12,6,2,63,57,89,55.3,24.2,27.6,1,0,0
8,6,1,80,98,90,55.3,19.9,36.2,0,0,0
21,3,0,94,66,87,62.3,20.9,34.2,0,0,0
6,1,0,61,100,95,54.4,15.9,44.2,0,1,0
3,6,1,84,69,95,57.3,15.7,44.6,0,1,0
0,1,0,33,90,92,54.1,15.3,45.4,0,1,0
2,6,1,77,93,94,57.2,15.1,45.8,0,1,0
20,2,0,2,60,94,57.1,19.9,36.2,0,0,0
14,2,0,73,79,84,60.4,24.3,27.4,1,0,0
3,4,0,81,45,74,58,15.6,44.8,0,1,0
15,5,0,92,90,89,54.4,23.7,28.6,0,0,0
8,1,0,78,92,94,51.4,19,38,0,0,0
4,1,0,76,99,90,54.4,15,46,0,1,0
5,4,0,84,84,78,58.3,17,42,0,0,0
21,3,0,96,90,91,58.1,18.8,38.4,0,0,0
23,2,0,95,97,95,58.4,15.2,45.6,0,0,0
6,5,0,77,62,58,59.5,15.7,44.6,0,1,0
21,3,0,37,95,95,61.9,19.6,36.8,0,0,0
12,6,1,49,88,85,54.5,24.7,26.6,1,0,0
4,6,1,52,57,95,56.8,15.9,44.2,0,1,0
14,5,0,10,90,92,54.2,23.5,29,1,0,0
3,6,1,15,74,95,57.6,15.1,45.8,0,1,0
2,4,0,4,52,76,58,15.4,45.2,0,1,0
1,4,0,90,96,93,60,15.4,45.2,0,1,0
12,4,0,18,82,76,58.4,23.4,29.2,0,0,0
16,1,0,97,100,77,55.2,24.3,27.4,1,0,0
3,6,1,7,67,95,57.3,15.7,44.6,0,1,0
16,4,0,65,74,67,59.1,24,28,1,0,0
15,1,0,42,94,95,50.6,23,30,1,0,0
0,3,0,95,92,91,58.2,15.1,45.8,0,1,0
23,1,0,48,87,94,53.3,16.5,43,0,0,0
11,5,0,19,100,95,56.6,25,26,1,0,0
20,3,0,21,85,92,58.4,19.4,37.2,0,0,0
23,4,0,72,94,59,57.3,14.9,46.2,0,1,0
20,0,0,78,87,95,52.8,18.6,38.8,0,0,0
2,3,0,82,100,95,57.8,16.7,42.6,0,1,0
4,5,0,87,93,61,60.1,16.5,43,0,0,0
15,0,0,1,72,50,50.1,18.2,39.6,0,0,0
3,1,0,16,79,95,51.2,16.2,43.6,0,0,0
18,1,0,96,89,90,51.9,22.7,30.6,0,0,0
19,4,0,35,97,74,57.3,20.3,35.4,0,0,0
3,1,0,91,69,91,54.7,16.8,42.4,0,0,0
23,0,0,17,100,69,51.3,15.4,45.2,0,1,0
4,4,0,31,84,95,59,15.9,44.2,0,0,0
3,3,0,12,99,93,58.2,16.7,42.6,0,1,0
15,5,1,68,84,85,56.4,23,30,1,0,0
22,5,1,27,78,93,54.8,19.2,37.6,0,0,0
5,0,2,71,91,89,54.3,15.1,45.8,0,0,0
12,1,0,18,65,93,56.2,24.5,27,1,0,0
22,1,0,66,82,95,53,17,42,0,0,0
22,1,0,5,98,93,53.2,17.3,41.4,0,0,0
4,0,2,14,69,89,54.4,15.8,44.4,0,0,0
11,4,0,86,87,85,58,21.2,33.6,0,0,0
21,0,0,79,95,68,51.9,16.2,43.6,0,0,0
16,0,0,73,99,54,49.9,19.8,36.4,0,0,0
6,4,0,41,97,86,57.5,14.9,46.2,0,1,0
1,5,0,61,100,58,58.4,15.2,45.6,0,1,0
17,6,2,92,96,89,54.9,23,30,1,0,0
17,0,0,94,91,90,52.3,22.7,30.6,0,0,0
5,5,0,27,99,95,55.6,16.6,42.8,0,0,0
6,5,0,81,86,66,59.1,16,44,0,1,0
21,3,0,10,100,91,58.1,18.7,38.6,0,0,0
15,2,0,67,92,85,57.6,23.5,29,1,0,0
3,4,0,26,99,93,59.1,16.6,42.8,0,1,0
19,0,0,39,92,62,51.3,19.3,37.4,0,0,0
5,0,2,51,91,87,54.2,15,46,0,1,0
13,3,0,92,79,85,61.9,24.3,27.4,1,0,0
18,4,0,59,98,76,58.1,21.7,32.6,0,0,0
15,3,0,49,48,81,62,23.2,29.6,0,0,0
10,2,0,77,82,77,56.3,21.9,32.2,0,0,0
5,1,0,12,79,95,51.5,15.7,44.6,0,1,0
12,1,0,99,94,95,50.5,24.5,27,1,0,0
22,4,0,10,80,57,57.8,17.1,41.8,0,0,0
10,4,0,30,94,87,58.2,19.7,36.6,0,0,0
8,1,0,9,98,95,51.2,19.2,37.6,0,0,0
22,4,0,70,88,57,57.5,15.9,44.2,0,0,0
18,4,0,65,69,75,59,21.5,33,0,0,0
12,4,0,48,95,90,58.2,24.2,27.6,0,0,0
10,3,0,46,57,80,58.9,22.3,31.4,0,0,0
13,1,0,15,81,91,50.4,24,28,1,0,0
17,6,2,57,100,88,55.5,23.4,29.2,1,0,0
1,1,0,96,99,90,51.6,16.5,43,0,1,0
20,4,0,75,89,79,57.1,19.7,36.6,0,0,0
12,0,0,96,92,91,52.6,24.9,26.2,1,0,0
19,3,0,100,98,86,59.7,21.5,33,0,0,0
10,3,0,84,87,74,61.2,22.9,30.2,0,0,0
4,4,0,7,95,93,59.2,16.8,42.4,0,0,0
4,3,0,5,100,79,58.7,15.3,45.4,0,0,0
3,6,1,28,58,95,57.3,15.7,44.6,0,1,0
14,1,0,10,95,93,56.4,23,30,1,0,0
21,0,0,39,100,68,51.5,15.9,44.2,0,0,0
18,1,0,59,100,90,52,22.8,30.4,0,0,0
20,2,0,85,65,94,57.2,20.1,35.8,0,0,0
10,3,0,63,96,74,61.2,22.9,30.2,0,0,0
6,2,0,99,92,90,54.8,15.8,44.4,0,1,0
23,1,0,57,89,73,56.7,15,46,0,1,0
16,1,0,99,93,91,50.7,23.4,29.2,0,0,1
7,1,0,1,100,94,54.8,16.1,43.8,0,1,0
16,4,0,38,91,80,57.4,23.8,28.4,1,0,0
23,5,1,71,90,93,55.3,18.5,39,0,0,0
4,1,0,87,55,95,51.2,15.6,44.8,0,1,0
10,4,0,6,100,82,58.1,20.9,34.2,0,0,0
16,4,0,50,96,70,59.4,23.5,29,1,0,0
2,4,0,89,35,76,57.8,15.4,45.2,0,1,0
6,3,0,80,93,63,59.8,15.5,45,0,1,0
3,2,0,36,100,87,54,16.1,43.8,0,0,0
0,5,0,35,96,56,57.1,15,46,0,1,0
7,6,1,86,90,85,54.9,17.3,41.4,0,0,0
13,4,0,87,95,90,58.5,24.7,26.6,1,0,0
7,0,2,92,91,94,55.1,15.8,44.4,0,1,0
9,5,0,97,37,66,59.2,18.9,38.2,0,0,0
3,4,0,92,44,75,57.4,15.8,44.4,0,1,0
11,4,0,22,94,79,58.9,22.5,31,0,0,0
15,5,0,70,98,89,54,23.4,29.2,0,0,0
3,1,0,91,100,95,51.2,16,44,0,0,0
18,3,0,80,66,86,60.3,24.2,27.6,0,0,0
9,2,0,42,79,85,60.3,20.4,35.2,0,0,0
11,3,0,29,100,80,61.6,24.7,26.6,0,0,0
1,1,0,16,100,93,51.1,16.5,43,0,1,0
15,4,0,28,78,80,57.9,23.9,28.2,1,0,0
10,5,0,88,98,67,59.9,21.9,32.2,0,0,0
13,3,0,68,80,79,57.4,24.3,27.4,1,0,0
17,1,0,86,98,90,51.6,24.2,27.6,0,0,0
20,3,0,41,75,87,62,21.2,33.6,0,0,0
3,6,1,54,60,95,57.4,15.7,44.6,0,1,0
18,0,0,50,97,63,50.8,19.6,36.8,0,0,0
13,1,0,4,86,95,56.7,23.2,29.6,1,0,0
15,0,0,50,86,52,49.8,18.9,38.2,0,0,0
5,1,0,31,90,90,54.6,15.2,45.6,0,1,0
9,5,0,63,81,87,57.1,19.8,36.4,0,0,0
5,1,0,43,98,90,54.3,15.6,44.8,0,1,0
20,0,0,1,100,95,53.3,18.8,38.4,0,0,0
12,2,0,1,55,87,59.2,24.7,26.6,1,0,0
1,4,0,40,26,76,58.3,15.1,45.8,0,1,0
20,5,1,95,99,93,55.8,21.1,33.8,0,0,0
5,5,0,46,94,92,55.6,16.9,42.2,0,1,0
12,4,0,49,81,78,58.9,22.9,30.2,0,0,0
22,3,0,17,85,95,57.6,18,40,0,0,0
8,4,0,53,100,77,57.9,17.8,40.4,0,0,0
12,2,0,45,93,85,55.8,25,26,1,0,0
23,5,1,55,73,88,55.8,17.5,41,0,0,0
23,3,0,96,80,93,61.5,16.5,43,0,0,0
5,4,0,12,87,87,57.6,15,46,0,0,0
23,5,1,70,94,86,55.8,18,40,0,0,0
13,2,0,52,85,84,60.1,24.5,27,1,0,0
10,3,0,5,82,80,58.9,22.4,31.2,0,0,0
0,5,0,12,90,90,56.3,14.9,46.2,0,1,0
18,0,0,27,100,92,53.2,21.1,33.8,0,0,0
3,2,0,47,91,73,59.2,15.1,45.8,0,1,0
0,5,0,25,84,90,56.3,14.9,46.2,0,1,0
16,2,0,72,80,90,59.9,23.4,29.2,1,0,0
3,5,0,21,100,95,55.8,16.2,43.6,0,1,0
5,5,0,26,81,61,60.1,16.4,43.2,0,0,0
19,4,0,100,96,78,57.4,20.5,35,0,0,0
13,3,0,87,79,85,61.9,24.3,27.4,1,0,0
4,2,0,65,100,74,59,15.5,45,0,1,0
17,3,0,80,64,80,59.8,23.9,28.2,1,0,0
17,2,0,57,79,87,56.9,24,28,1,0,0
13,0,0,76,96,79,51.8,24.2,27.6,1,0,0
17,5,1,96,83,83,56,23.5,29,0,0,0
11,3,0,21,98,80,61.5,24.9,26.2,0,0,0
8,5,0,45,79,85,56.2,18.6,38.8,0,0,0
18,3,0,37,97,78,60,22.8,30.4,0,0,0
2,4,0,74,100,95,59.2,16.4,43.2,0,1,0
12,3,0,28,90,81,57.6,24.9,26.2,1,0,0
12,0,0,24,100,81,51.8,24.6,26.8,1,0,0
16,0,0,99,90,94,52.4,23.3,29.4,1,0,0
18,5,1,37,93,81,56.3,23.1,29.8,0,0,0
8,1,0,68,83,91,53.9,18.4,39.2,0,0,0
10,5,0,25,100,95,56.7,22.7,30.6,0,0,0
2,6,1,86,88,91,56.8,15,46,0,1,0
5,1,0,69,100,95,51.7,16.1,43.8,0,1,0
9,4,0,50,79,86,57.7,18.4,39.2,0,0,0
12,5,0,62,97,95,55.5,24.3,27.4,1,0,0
0,5,0,91,95,56,58.3,15.2,45.6,0,1,0
1,1,0,12,92,91,54.2,15.9,44.2,0,1,0
7,3,0,69,84,63,59.6,16.2,43.6,0,1,0
8,0,2,86,98,86,54,19.1,37.8,0,0,0
23,6,2,65,100,95,55.9,15.3,45.4,0,0,0
22,0,0,16,98,95,54,15.6,44.8,0,0,0
1,3,0,64,98,95,57.6,15.7,44.6,0,1,0
10,4,0,45,93,82,58.3,21,34,0,0,0
18,2,0,78,100,90,57.5,23.1,29.8,1,0,0
1,5,0,76,89,51,58.3,15.3,45.4,0,1,0
11,0,0,27,78,85,53.1,24.5,27,0,0,0
21,5,1,100,80,89,55.7,19.6,36.8,0,0,0
5,2,0,3,94,90,55.3,15.5,45,0,1,0
12,2,0,46,99,88,56.6,24.7,26.6,1,0,0
14,2,0,88,96,88,57.4,24,28,1,0,0
21,4,0,25,93,61,58.8,18.1,39.8,0,0,0
18,5,1,36,95,87,53.2,23,30,1,0,0
12,4,0,35,98,72,58.1,23.9,28.2,0,0,0
1,2,0,66,95,89,52.3,15.7,44.6,0,1,0
14,5,1,37,84,92,56.1,23.7,28.6,1,0,0
20,5,1,11,86,92,55.4,20.7,34.6,0,0,0
12,4,0,72,99,90,57.8,23.3,29.4,0,0,0
15,4,0,38,90,76,58,24,28,1,0,0
22,4,0,76,75,81,56.1,17.6,40.8,0,0,0
15,3,0,64,100,77,58.4,23.7,28.6,0,0,0
7,2,0,52,30,89,60.6,18.1,39.8,0,0,0
13,4,0,28,93,90,57.6,24.6,26.8,1,0,0
23,1,0,89,90,94,53.2,16.6,42.8,0,0,0
11,0,0,72,95,85,53,24.8,26.4,0,0,0
8,2,0,13,74,93,60.1,19.2,37.6,0,0,0
13,1,0,59,86,95,56.8,23.2,29.6,1,0,0
23,3,0,45,89,79,57.5,16.5,43,0,0,0
14,3,0,17,68,85,62,24.2,27.6,1,0,0
23,3,0,56,80,93,61.5,16.7,42.6,0,0,0
23,0,0,31,64,86,54.8,15.1,45.8,0,1,0
11,3,0,78,92,81,57.6,24.3,27.4,0,0,0
2,3,0,78,92,85,58.7,16.1,43.8,0,1,0
5,3,0,14,100,71,58.7,15,46,0,0,0
14,4,0,19,99,72,58.1,25,26,1,0,0
9,2,0,35,81,89,59.9,19.8,36.4,0,0,0
13,5,1,72,80,95,56.7,24.5,27,1,0,0
12,6,2,97,74,89,55,24.2,27.6,1,0,0
9,1,0,100,90,93,55.1,19.4,37.2,0,0,0
0,2,0,13,86,70,58.5,16,44,0,1,0
